"scope_role","object_type","schema_name","object_name","status","dev_definition_sha","production_definition_sha","release_action"
"DEPENDENCY_TABLE","table_grant","public","profiles.service_role.TRIGGER","MATCH","2a8b766feffd","2a8b766feffd","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","profiles.service_role.TRUNCATE","MATCH","f8ed5ce46462","f8ed5ce46462","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","profiles.service_role.UPDATE","MATCH","dfc45fe720ee","dfc45fe720ee","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.DELETE","MATCH","4e6346b71c90","4e6346b71c90","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.INSERT","MATCH","e12070594b12","e12070594b12","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.REFERENCES","MATCH","93bce84e110f","93bce84e110f","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.SELECT","MATCH","a4acb51de197","a4acb51de197","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.TRIGGER","MATCH","64d4d0d74217","64d4d0d74217","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.TRUNCATE","MATCH","b03d16cc1fa3","b03d16cc1fa3","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.anon.UPDATE","MATCH","3192af158393","3192af158393","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.DELETE","MATCH","3b4f1fc78266","3b4f1fc78266","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.INSERT","MATCH","716035665176","716035665176","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.REFERENCES","MATCH","14f9cb393883","14f9cb393883","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.SELECT","MATCH","cfe1dc230cd4","cfe1dc230cd4","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.TRIGGER","MATCH","a421d1a7b8a3","a421d1a7b8a3","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.TRUNCATE","MATCH","86e5bccae05d","86e5bccae05d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.authenticated.UPDATE","MATCH","f22e4cabaa9b","f22e4cabaa9b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.DELETE","MATCH","cb45b9c4db93","cb45b9c4db93","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.INSERT","MATCH","38ce31401a3d","38ce31401a3d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.REFERENCES","MATCH","29ba94ae994f","29ba94ae994f","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.SELECT","MATCH","b6feef92f80e","b6feef92f80e","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.TRIGGER","MATCH","9731222084e9","9731222084e9","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.TRUNCATE","MATCH","9c5ac2534689","9c5ac2534689","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.postgres.UPDATE","MATCH","406f8fc2f25e","406f8fc2f25e","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.DELETE","MATCH","689b48faa203","689b48faa203","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.INSERT","MATCH","cb4fe841ba7b","cb4fe841ba7b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.REFERENCES","MATCH","7bbb0b2ef40d","7bbb0b2ef40d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.SELECT","MATCH","9203b73b9dcb","9203b73b9dcb","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.TRIGGER","MATCH","a850b0765763","a850b0765763","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.TRUNCATE","MATCH","67366ebcf666","67366ebcf666","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","requests.service_role.UPDATE","MATCH","f4f02d650b60","f4f02d650b60","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.DELETE","MATCH","85006126cd67","85006126cd67","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.INSERT","MATCH","5bcf974f1992","5bcf974f1992","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.REFERENCES","MATCH","e3a30d7e6a5a","e3a30d7e6a5a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.SELECT","MATCH","7f30fb797719","7f30fb797719","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.TRIGGER","MATCH","89ff151d0ce6","89ff151d0ce6","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.TRUNCATE","MATCH","099ee05e482e","099ee05e482e","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.anon.UPDATE","MATCH","1e0b47bdad14","1e0b47bdad14","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.DELETE","MATCH","7f5a73de6188","7f5a73de6188","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.INSERT","MATCH","72a4d0b3c295","72a4d0b3c295","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.REFERENCES","MATCH","c2bef64c8242","c2bef64c8242","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.SELECT","MATCH","dbcd9232d7cf","dbcd9232d7cf","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.TRIGGER","MATCH","2d55f198fee7","2d55f198fee7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.TRUNCATE","MATCH","954ba9f379c6","954ba9f379c6","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.authenticated.UPDATE","MATCH","f790fd967c31","f790fd967c31","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.DELETE","MATCH","f92e9ec0231a","f92e9ec0231a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.INSERT","MATCH","830201c4284b","830201c4284b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.REFERENCES","MATCH","d4b06871a21b","d4b06871a21b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.SELECT","MATCH","6e6d03690faa","6e6d03690faa","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.TRIGGER","MATCH","04522288a6e1","04522288a6e1","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.TRUNCATE","MATCH","ecbf1ac32162","ecbf1ac32162","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.postgres.UPDATE","MATCH","9a4beae012a6","9a4beae012a6","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.DELETE","MATCH","212cbbd566b5","212cbbd566b5","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.INSERT","MATCH","7df18528df10","7df18528df10","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.REFERENCES","MATCH","d31a76abee4c","d31a76abee4c","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.SELECT","MATCH","5b8effdd7f80","5b8effdd7f80","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.TRIGGER","MATCH","e6246b70740c","e6246b70740c","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.TRUNCATE","MATCH","35e92b1c9dbe","35e92b1c9dbe","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","team_memberships.service_role.UPDATE","MATCH","c07f0538fe4b","c07f0538fe4b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.DELETE","MATCH","6ec554253f91","6ec554253f91","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.INSERT","MATCH","c49a06385225","c49a06385225","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.REFERENCES","MATCH","b8dd3f952f8b","b8dd3f952f8b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.SELECT","MATCH","35831161781f","35831161781f","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.TRIGGER","MATCH","3f99bb4a21a5","3f99bb4a21a5","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.TRUNCATE","MATCH","a3055d70fa4b","a3055d70fa4b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.anon.UPDATE","MATCH","b9988ae8778a","b9988ae8778a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.DELETE","MATCH","5f4493a95ccc","5f4493a95ccc","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.INSERT","MATCH","7ce217be7ef9","7ce217be7ef9","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.REFERENCES","MATCH","854293d7e181","854293d7e181","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.SELECT","MATCH","cab1e85faeac","cab1e85faeac","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.TRIGGER","MATCH","8e20a3d06cae","8e20a3d06cae","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.TRUNCATE","MATCH","32990647623b","32990647623b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.authenticated.UPDATE","MATCH","9e53d9b8bb2a","9e53d9b8bb2a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.DELETE","MATCH","5f5f3dd67f85","5f5f3dd67f85","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.INSERT","MATCH","65c4a53662f7","65c4a53662f7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.REFERENCES","MATCH","eedd94642ffc","eedd94642ffc","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.SELECT","MATCH","dc79b10fe051","dc79b10fe051","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.TRIGGER","MATCH","11b6a38299f0","11b6a38299f0","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.TRUNCATE","MATCH","a7ac6b3ea608","a7ac6b3ea608","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.postgres.UPDATE","MATCH","5e860a70d630","5e860a70d630","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.DELETE","MATCH","802b2af9fe76","802b2af9fe76","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.INSERT","MATCH","e5490f3a1d90","e5490f3a1d90","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.REFERENCES","MATCH","067b947cc02a","067b947cc02a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.SELECT","MATCH","5a6f4c15c26c","5a6f4c15c26c","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.TRIGGER","MATCH","5713c95b1fe7","5713c95b1fe7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.TRUNCATE","MATCH","8a416e3a9b89","8a416e3a9b89","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","teams.service_role.UPDATE","MATCH","4fee38d40608","4fee38d40608","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.DELETE","MATCH","3d431a623e76","3d431a623e76","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.INSERT","MATCH","371d0a5f0324","371d0a5f0324","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.REFERENCES","MATCH","7cb9291e6a12","7cb9291e6a12","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.SELECT","MATCH","add2b1b51481","add2b1b51481","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.TRIGGER","MATCH","9eba3563a7bc","9eba3563a7bc","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.TRUNCATE","MATCH","74b7c2f17a45","74b7c2f17a45","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.anon.UPDATE","MATCH","1f3ed44c0389","1f3ed44c0389","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.DELETE","MATCH","f745f4a0730b","f745f4a0730b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.INSERT","MATCH","9d3af2d939c5","9d3af2d939c5","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.REFERENCES","MATCH","b3f418e9bd18","b3f418e9bd18","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.SELECT","MATCH","18584dfec473","18584dfec473","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.TRIGGER","MATCH","50d0181c018c","50d0181c018c","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.TRUNCATE","MATCH","8fc27dca6287","8fc27dca6287","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.authenticated.UPDATE","MATCH","e843ec94e215","e843ec94e215","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.DELETE","MATCH","14e876f2e50d","14e876f2e50d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.INSERT","MATCH","24d869e93e37","24d869e93e37","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.REFERENCES","MATCH","81e6110865b1","81e6110865b1","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.SELECT","MATCH","ce4e877fb8dd","ce4e877fb8dd","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.TRIGGER","MATCH","976079d7529e","976079d7529e","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.TRUNCATE","MATCH","723abd1786db","723abd1786db","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.postgres.UPDATE","MATCH","8f587736bc58","8f587736bc58","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.DELETE","MATCH","66625f658d68","66625f658d68","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.INSERT","MATCH","f7c57da5cac7","f7c57da5cac7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.REFERENCES","MATCH","0b86ed8e442b","0b86ed8e442b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.SELECT","MATCH","49609e35ffc7","49609e35ffc7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.TRIGGER","MATCH","d8ab0729f07d","d8ab0729f07d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.TRUNCATE","MATCH","03e8b6fd22d7","03e8b6fd22d7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table_grant","public","user_roles.service_role.UPDATE","MATCH","79e446e130cf","79e446e130cf","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","associations","MATCH","d9223ac9ffc9","d9223ac9ffc9","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","clubs","MATCH","39f0c22720b0","39f0c22720b0","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","divisions","DIFFERENT","46f64788f07f","979e0bf69f89","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","profiles","DIFFERENT","52f5ee46c03a","8df3c7befc66","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","requests","MATCH","89281d82499f","89281d82499f","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","team_memberships","MATCH","9300dba739da","9300dba739da","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","teams","DIFFERENT","436cc3a30b47","5b7e6310b89b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","table","public","user_roles","MATCH","ee8594749416","ee8594749416","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","associations.refresh_association_fixture_fill_in_expiry","MATCH","017cf164a3ee","017cf164a3ee","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","associations.trg_associations_updated","MATCH","9061680915ba","9061680915ba","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","clubs.trg_clubs_updated","MATCH","c180f4f2cf49","c180f4f2cf49","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","divisions.refresh_division_fixture_fill_in_expiry","MATCH","408833810f85","408833810f85","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","profiles.guard_registered_club_change","MATCH","f5d3c1acd806","f5d3c1acd806","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","profiles.trg_profiles_updated","MATCH","8aebb0b8bf48","8aebb0b8bf48","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","requests.set_requests_updated_at","MATCH","d2dfdb47571b","d2dfdb47571b","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","team_memberships.ensure_player_role_for_active_membership_trigger","MATCH","486933565bbf","486933565bbf","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","team_memberships.set_team_membership_activation_date","MATCH","9eab573d54c1","9eab573d54c1","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","team_memberships.sync_registered_club_from_primary_membership","MATCH","f82b1bec7b2d","f82b1bec7b2d","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","team_memberships.team_membership_integrity_guard","DEV_ONLY","42adf6496869","","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","team_memberships.trg_team_memberships_updated","MATCH","cc4373a18378","cc4373a18378","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","teams.guard_team_mvp_enabled_insert","MATCH","bb7a3c0e1cfd","bb7a3c0e1cfd","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","teams.guard_team_mvp_enabled_write","MATCH","64fc2368c1b3","64fc2368c1b3","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","teams.guard_team_mvp_notifications_write","MATCH","e0cab7cf40c7","e0cab7cf40c7","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","teams.trg_teams_updated","MATCH","0daf54052e3a","0daf54052e3a","VERIFY_DEPENDENCY_ONLY"
"DEPENDENCY_TABLE","trigger","public","user_roles.user_role_duplicate_insert_guard","DEV_ONLY","f0975589b594","","VERIFY_DEPENDENCY_ONLY"
